country;year;sex;suicides_no
Thailand;2003;female;177
Thailand;2003;male;33
Thailand;2003;female;16
Thailand;2004;male;915
Thailand;2004;male;1251
Thailand;2004;male;93
Thailand;2004;male;491
Thailand;2004;male;486
Thailand;2004;female;46
Thailand;2004;female;19
Thailand;2004;female;413
Thailand;2004;female;22
Thailand;2004;female;162
Thailand;2004;male;17
Thailand;2004;female;12
Thailand;2005;male;838
Thailand;2005;male;94
Thailand;2005;male;486
Thailand;2005;male;1128
Thailand;2005;male;458
Thailand;2005;female;175
Thailand;2005;female;383
Thailand;2005;female;187
Thailand;2005;female;33
Thailand;2005;female;117
Thailand;2005;male;26
Thailand;2005;female;12
Thailand;2006;male;765
Thailand;2006;male;115
Thailand;2006;male;458
Thailand;2006;male;87
Thailand;2006;male;378
Thailand;2006;female;339
Thailand;2006;female;147
Thailand;2006;female;27
Thailand;2006;female;139
Thailand;2006;female;91
Thailand;2006;male;14
Thailand;2006;female;13
Thailand;2007;male;14
Thailand;2007;male;798
Thailand;2007;male;47
Thailand;2007;male;1149
Thailand;2007;male;46
Thailand;2007;female;43
Thailand;2007;female;155
Thailand;2007;female;356
Thailand;2007;female;159
Thailand;2007;female;89
Thailand;2007;male;16
Thailand;2007;female;9
Thailand;2008;male;757
Thailand;2008;male;11
Thailand;2008;male;473
Thailand;2008;male;1188
Thailand;2008;male;374
Thailand;2008;female;5
Thailand;2008;female;173
Thailand;2008;female;398
Thailand;2008;female;143
Thailand;2008;female;97
Thailand;2008;male;13
Thailand;2008;female;11
Thailand;2009;male;116
Thailand;2009;male;542
Thailand;2009;male;77
Thailand;2009;male;1172
Thailand;2009;male;369
Thailand;2009;female;185
Thailand;2009;female;382
Thailand;2009;female;35
Thailand;2009;female;142
Thailand;2009;female;1
Thailand;2009;male;2
Thailand;2009;female;17
Thailand;2010;male;145
Thailand;2010;male;688
Thailand;2010;male;511
Thailand;2010;male;1166
Thailand;2010;male;387
Thailand;2010;female;41
Thailand;2010;female;164
Thailand;2010;female;345
Thailand;2010;female;164
Thailand;2010;female;12
Thailand;2010;male;16
Thailand;2010;female;14
Thailand;2011;male;782
Thailand;2011;male;112
Thailand;2011;male;1227
Thailand;2011;male;488
Thailand;2011;male;357
Thailand;2011;female;56
Thailand;2011;female;217
Thailand;2011;female;361
Thailand;2011;female;147
Thailand;2011;female;95
Thailand;2011;male;19
Thailand;2011;female;12
Thailand;2012;male;136
Thailand;2012;male;721
Thailand;2012;male;581
Thailand;2012;male;1234
Thailand;2012;male;369
Thailand;2012;female;222
Thailand;2012;female;54
Thailand;2012;female;394
Thailand;2012;female;162
Thailand;2012;female;84
Thailand;2012;female;14
Thailand;2012;male;14
Thailand;2013;male;152
Thailand;2013;male;76
Thailand;2013;male;1313
Thailand;2013;male;586
Thailand;2013;male;331
Thailand;2013;female;64
Thailand;2013;female;382
Thailand;2013;female;19
Thailand;2013;female;126
Thailand;2013;female;88
Thailand;2013;male;17
Thailand;2013;female;6
Thailand;2014;male;682
Thailand;2014;male;137
Thailand;2014;male;632
Thailand;2014;male;1274
Thailand;2014;male;337
Thailand;2014;female;71
Thailand;2014;female;24
Thailand;2014;female;388
Thailand;2014;female;116
Thailand;2014;female;49
Thailand;2014;female;14
Thailand;2014;male;12
Thailand;2015;male;174
Thailand;2015;male;1482
Thailand;2015;male;718
Thailand;2015;male;663
Thailand;2015;male;317
Thailand;2015;female;248
Thailand;2015;female;63
Thailand;2015;female;363
Thailand;2015;female;96
Thailand;2015;female;55
Thailand;2015;female;14
Thailand;2015;male;12
Thailand;2016;male;734
Thailand;2016;male;1421
Thailand;2016;male;152
Thailand;2016;male;646
Thailand;2016;male;322
Thailand;2016;female;69
Thailand;2016;female;222
Thailand;2016;female;375
Thailand;2016;female;116
Thailand;2016;female;6
Trinidad and Tobago;1985;male;9
Trinidad and Tobago;1985;male;8
Trinidad and Tobago;1985;male;2
Trinidad and Tobago;1985;male;4
Trinidad and Tobago;1985;female;3
Trinidad and Tobago;1985;female;2
Trinidad and Tobago;1985;male;1
Trinidad and Tobago;1986;male;25
Trinidad and Tobago;1986;male;21
Trinidad and Tobago;1986;male;8
Trinidad and Tobago;1986;male;1
Trinidad and Tobago;1986;male;13
Trinidad and Tobago;1986;female;12
Trinidad and Tobago;1986;female;9
Trinidad and Tobago;1986;female;1
Trinidad and Tobago;1986;female;9
Trinidad and Tobago;1986;female;4
Trinidad and Tobago;1986;male;1
Trinidad and Tobago;1987;male;4
Trinidad and Tobago;1987;male;3
Trinidad and Tobago;1987;male;23
Trinidad and Tobago;1987;male;25
Trinidad and Tobago;1987;male;9
Trinidad and Tobago;1987;female;9
Trinidad and Tobago;1987;female;7
Trinidad and Tobago;1987;female;8
Trinidad and Tobago;1987;female;2
Trinidad and Tobago;1987;female;1
Trinidad and Tobago;1987;male;1
Trinidad and Tobago;1988;male;5
Trinidad and Tobago;1988;male;39
Trinidad and Tobago;1988;male;2
Trinidad and Tobago;1988;male;32
Trinidad and Tobago;1988;male;22
Trinidad and Tobago;1988;female;2
Trinidad and Tobago;1988;female;16
Trinidad and Tobago;1988;female;13
Trinidad and Tobago;1988;female;1
Trinidad and Tobago;1988;female;4
Trinidad and Tobago;1988;female;1
Trinidad and Tobago;1989;male;45
Trinidad and Tobago;1989;male;37
Trinidad and Tobago;1989;male;15
Trinidad and Tobago;1989;male;3
Trinidad and Tobago;1989;male;2
Trinidad and Tobago;1989;female;2
Trinidad and Tobago;1989;female;11
Trinidad and Tobago;1989;female;1
Trinidad and Tobago;1989;female;5
Trinidad and Tobago;1989;female;2
Trinidad and Tobago;1989;male;3
Trinidad and Tobago;1989;female;2
Trinidad and Tobago;1990;male;43
Trinidad and Tobago;1990;male;16
Trinidad and Tobago;1990;male;34
Trinidad and Tobago;1990;male;3
Trinidad and Tobago;1990;female;17
Trinidad and Tobago;1990;male;1
Trinidad and Tobago;1990;female;11
Trinidad and Tobago;1990;female;5
Trinidad and Tobago;1990;female;8
Trinidad and Tobago;1990;female;1
Trinidad and Tobago;1990;female;3
Trinidad and Tobago;1990;male;1
Trinidad and Tobago;1991;male;42
Trinidad and Tobago;1991;male;16
Trinidad and Tobago;1991;male;32
Trinidad and Tobago;1991;male;27
Trinidad and Tobago;1991;female;11
Trinidad and Tobago;1991;female;8
Trinidad and Tobago;1991;female;1
Trinidad and Tobago;1991;female;4
Trinidad and Tobago;1991;female;2
Trinidad and Tobago;1991;female;4
Trinidad and Tobago;1991;male;1
Trinidad and Tobago;1992;male;7
Trinidad and Tobago;1992;male;37
Trinidad and Tobago;1992;male;44
Trinidad and Tobago;1992;male;16
Trinidad and Tobago;1992;male;31
Trinidad and Tobago;1992;female;9
Trinidad and Tobago;1992;female;6
Trinidad and Tobago;1992;female;3
Trinidad and Tobago;1992;female;5
Trinidad and Tobago;1992;female;3
Trinidad and Tobago;1992;male;2
Trinidad and Tobago;1993;male;59
Trinidad and Tobago;1993;male;46
Trinidad and Tobago;1993;male;16
Trinidad and Tobago;1993;male;26
Trinidad and Tobago;1993;female;9
Trinidad and Tobago;1993;male;1
Trinidad and Tobago;1993;female;6
Trinidad and Tobago;1993;female;3
Trinidad and Tobago;1993;female;6
Trinidad and Tobago;1993;female;2
Trinidad and Tobago;1994;male;23
Trinidad and Tobago;1994;male;35
Trinidad and Tobago;1994;male;35
Trinidad and Tobago;1994;male;3
Trinidad and Tobago;1994;male;2
Trinidad and Tobago;1994;female;1
Trinidad and Tobago;1994;female;1
Trinidad and Tobago;1994;female;7
Trinidad and Tobago;1994;female;3
Trinidad and Tobago;1994;male;2
Trinidad and Tobago;1995;male;8
Trinidad and Tobago;1995;male;42
Trinidad and Tobago;1995;male;23
Trinidad and Tobago;1995;male;54
Trinidad and Tobago;1995;male;17
Trinidad and Tobago;1995;female;1
Trinidad and Tobago;1995;female;1
Trinidad and Tobago;1995;female;11
Trinidad and Tobago;1995;female;4
Trinidad and Tobago;1995;female;4
Trinidad and Tobago;1995;male;1
Trinidad and Tobago;1996;male;6
Trinidad and Tobago;1996;male;29
Trinidad and Tobago;1996;male;17
Trinidad and Tobago;1996;male;43
Trinidad and Tobago;1996;male;16
Trinidad and Tobago;1996;female;15
Trinidad and Tobago;1996;female;2
Trinidad and Tobago;1996;female;5
Trinidad and Tobago;1996;female;6
Trinidad and Tobago;1996;female;5
Trinidad and Tobago;1996;female;2
Trinidad and Tobago;1997;male;5
Trinidad and Tobago;1997;male;34
Trinidad and Tobago;1997;male;19
Trinidad and Tobago;1997;male;44
Trinidad and Tobago;1997;male;25
Trinidad and Tobago;1997;female;13
Trinidad and Tobago;1997;female;8
Trinidad and Tobago;1997;female;4
Trinidad and Tobago;1997;female;6
Trinidad and Tobago;1997;male;2
Trinidad and Tobago;1998;male;5
Trinidad and Tobago;1998;male;64
Trinidad and Tobago;1998;male;32
Trinidad and Tobago;1998;male;16
Trinidad and Tobago;1998;male;23
Trinidad and Tobago;1998;female;2
Trinidad and Tobago;1998;female;1
Trinidad and Tobago;1998;female;7
Trinidad and Tobago;1998;female;7
Trinidad and Tobago;1998;female;3
Trinidad and Tobago;1998;female;1
Trinidad and Tobago;1998;male;1
Trinidad and Tobago;1999;male;25
Trinidad and Tobago;1999;male;28
Trinidad and Tobago;1999;male;39
Trinidad and Tobago;1999;male;16
Trinidad and Tobago;1999;female;8
Trinidad and Tobago;1999;male;1
Trinidad and Tobago;1999;female;8
Trinidad and Tobago;1999;female;9
Trinidad and Tobago;1999;female;4
Trinidad and Tobago;1999;female;1
Trinidad and Tobago;2000;male;4
Trinidad and Tobago;2000;male;54
Trinidad and Tobago;2000;male;3
Trinidad and Tobago;2000;male;2
Trinidad and Tobago;2000;female;5
Trinidad and Tobago;2000;male;25
Trinidad and Tobago;2000;female;9
Trinidad and Tobago;2000;female;4
Trinidad and Tobago;2000;female;5
Trinidad and Tobago;2000;female;7
Trinidad and Tobago;2000;female;2
Trinidad and Tobago;2000;male;1
Trinidad and Tobago;2001;male;7
Trinidad and Tobago;2001;male;61
Trinidad and Tobago;2001;male;26
Trinidad and Tobago;2001;male;18
Trinidad and Tobago;2001;male;29
Trinidad and Tobago;2001;female;16
Trinidad and Tobago;2001;female;5
Trinidad and Tobago;2001;female;1
Trinidad and Tobago;2001;female;1
Trinidad and Tobago;2001;female;4
Trinidad and Tobago;2001;female;2
Trinidad and Tobago;2002;male;29
Trinidad and Tobago;2002;male;49
Trinidad and Tobago;2002;male;19
Trinidad and Tobago;2002;male;3
Trinidad and Tobago;2002;male;29
Trinidad and Tobago;2002;female;9
Trinidad and Tobago;2002;female;7
Trinidad and Tobago;2002;female;1
Trinidad and Tobago;2002;female;7
Trinidad and Tobago;2002;female;2
Trinidad and Tobago;2002;female;1
Trinidad and Tobago;2003;male;4
Trinidad and Tobago;2003;male;2
Trinidad and Tobago;2003;male;25
Trinidad and Tobago;2003;male;36
Trinidad and Tobago;2003;male;23
Trinidad and Tobago;2003;female;13
Trinidad and Tobago;2003;female;2
Trinidad and Tobago;2003;female;13
Trinidad and Tobago;2003;female;5
Trinidad and Tobago;2003;female;2
Trinidad and Tobago;2003;male;1
Trinidad and Tobago;2004;male;41
Trinidad and Tobago;2004;male;5
Trinidad and Tobago;2004;male;23
Trinidad and Tobago;2004;male;48
Trinidad and Tobago;2004;male;26
Trinidad and Tobago;2004;female;2
Trinidad and Tobago;2004;female;7
Trinidad and Tobago;2004;female;6
Trinidad and Tobago;2004;female;6
Trinidad and Tobago;2004;female;3
Trinidad and Tobago;2004;female;1
Trinidad and Tobago;2005;male;4
Trinidad and Tobago;2005;male;3
Trinidad and Tobago;2005;male;46
Trinidad and Tobago;2005;male;12
Trinidad and Tobago;2005;male;18
Trinidad and Tobago;2005;female;2
Trinidad and Tobago;2005;female;1
Trinidad and Tobago;2005;female;5
Trinidad and Tobago;2005;female;6
Trinidad and Tobago;2005;female;2
Trinidad and Tobago;2005;female;1
Trinidad and Tobago;2006;male;46
Trinidad and Tobago;2006;male;24
Trinidad and Tobago;2006;male;3
Trinidad and Tobago;2006;male;17
Trinidad and Tobago;2006;male;23
Trinidad and Tobago;2006;female;6
Trinidad and Tobago;2006;female;7
Trinidad and Tobago;2006;female;5
Trinidad and Tobago;2006;female;8
Trinidad and Tobago;2006;male;2
Trinidad and Tobago;2007;male;5
Trinidad and Tobago;2007;male;38
Trinidad and Tobago;2007;male;34
Trinidad and Tobago;2007;male;14
Trinidad and Tobago;2007;male;2
Trinidad and Tobago;2007;female;6
Trinidad and Tobago;2007;female;1
Trinidad and Tobago;2007;female;3
Trinidad and Tobago;2007;female;4
Trinidad and Tobago;2007;female;5
Trinidad and Tobago;2007;female;1
Trinidad and Tobago;2008;male;69
Trinidad and Tobago;2008;male;3
Trinidad and Tobago;2008;male;37
Trinidad and Tobago;2008;male;3
Trinidad and Tobago;2008;male;23
Trinidad and Tobago;2008;female;11
Trinidad and Tobago;2008;female;15
Trinidad and Tobago;2008;female;5
Trinidad and Tobago;2008;female;1
Trinidad and Tobago;2008;female;4
Trinidad and Tobago;2008;male;1
Trinidad and Tobago;2009;male;27
Trinidad and Tobago;2009;male;25
Trinidad and Tobago;2009;male;38
Trinidad and Tobago;2009;male;3
Trinidad and Tobago;2009;male;13
Trinidad and Tobago;2009;female;6
Trinidad and Tobago;2009;female;5
Trinidad and Tobago;2009;female;5
Trinidad and Tobago;2009;female;5
Trinidad and Tobago;2009;male;1
Trinidad and Tobago;2010;male;38
Trinidad and Tobago;2010;male;4
Trinidad and Tobago;2010;male;48
Trinidad and Tobago;2010;male;21
Trinidad and Tobago;2010;male;17
Trinidad and Tobago;2010;female;9
Trinidad and Tobago;2010;female;9
Trinidad and Tobago;2010;female;8
Trinidad and Tobago;2010;female;4
Trinidad and Tobago;2010;female;1
Trinidad and Tobago;2010;male;1
Trinidad and Tobago;2011;male;5
Trinidad and Tobago;2011;male;41
Trinidad and Tobago;2011;male;21
Trinidad and Tobago;2011;male;25
Trinidad and Tobago;2011;male;2
Trinidad and Tobago;2011;female;8
Trinidad and Tobago;2011;female;5
Trinidad and Tobago;2011;female;8
Trinidad and Tobago;2011;female;4
Trinidad and Tobago;2011;female;2
Turkey;2009;male;33
Turkey;2009;male;13
Turkey;2009;male;287
Turkey;2009;male;189
Turkey;2009;male;139
Turkey;2009;female;17
Turkey;2009;female;74
Turkey;2009;female;38
Turkey;2009;female;44
Turkey;2009;female;58
Turkey;2009;male;23
Turkey;2009;female;18
Turkey;2010;male;63
Turkey;2010;male;397
Turkey;2010;male;175
Turkey;2010;male;248
Turkey;2010;male;238
Turkey;2010;female;28
Turkey;2010;female;95
Turkey;2010;female;57
Turkey;2010;female;11
Turkey;2010;female;61
Turkey;2010;male;27
Turkey;2010;female;25
Turkey;2011;male;45
Turkey;2011;male;162
Turkey;2011;male;266
Turkey;2011;male;18
Turkey;2011;male;177
Turkey;2011;female;83
Turkey;2011;female;15
Turkey;2011;female;6
Turkey;2011;female;82
Turkey;2011;female;35
Turkey;2011;female;23
Turkey;2011;male;2
Turkey;2012;male;58
Turkey;2012;male;399
Turkey;2012;male;18
Turkey;2012;male;227
Turkey;2012;male;184
Turkey;2012;female;23
Turkey;2012;female;94
Turkey;2012;female;78
Turkey;2012;female;113
Turkey;2012;female;55
Turkey;2012;male;24
Turkey;2012;female;15
Turkey;2013;male;76
Turkey;2013;male;239
Turkey;2013;male;477
Turkey;2013;male;285
Turkey;2013;male;253
Turkey;2013;female;133
Turkey;2013;female;29
Turkey;2013;female;73
Turkey;2013;female;87
Turkey;2013;female;118
Turkey;2013;female;23
Turkey;2013;male;17
Turkey;2014;male;66
Turkey;2014;male;225
Turkey;2014;male;26
Turkey;2014;male;394
Turkey;2014;male;243
Turkey;2014;female;114
Turkey;2014;female;23
Turkey;2014;female;79
Turkey;2014;female;19
Turkey;2014;female;65
Turkey;2014;male;21
Turkey;2014;female;18
Turkey;2015;male;61
Turkey;2015;male;223
Turkey;2015;male;241
Turkey;2015;male;385
Turkey;2015;male;27
Turkey;2015;female;131
Turkey;2015;female;25
Turkey;2015;female;72
Turkey;2015;female;19
Turkey;2015;female;42
Turkey;2015;female;18
Turkey;2015;male;18
Turkmenistan;1987;male;5
Turkmenistan;1987;male;28
Turkmenistan;1987;female;8
Turkmenistan;1987;male;54
Turkmenistan;1987;female;28
Turkmenistan;1987;male;5
Turkmenistan;1987;male;33
Turkmenistan;1987;female;21
Turkmenistan;1987;female;24
Turkmenistan;1987;female;12
Turkmenistan;1987;male;5
Turkmenistan;1987;female;4
Turkmenistan;1988;male;6
Turkmenistan;1988;male;55
Turkmenistan;1988;male;22
Turkmenistan;1988;female;6
Turkmenistan;1988;male;48
Turkmenistan;1988;male;51
Turkmenistan;1988;female;21
Turkmenistan;1988;female;18
Turkmenistan;1988;female;21
Turkmenistan;1988;female;14
Turkmenistan;1988;female;4
Turkmenistan;1988;male;4
Turkmenistan;1989;male;64
Turkmenistan;1989;male;4
Turkmenistan;1989;male;52
Turkmenistan;1989;male;19
Turkmenistan;1989;female;4
Turkmenistan;1989;female;16
Turkmenistan;1989;male;29
Turkmenistan;1989;female;25
Turkmenistan;1989;female;17
Turkmenistan;1989;female;18
Turkmenistan;1989;male;3
Turkmenistan;1989;female;2
Turkmenistan;1990;female;12
Turkmenistan;1990;male;5
Turkmenistan;1990;male;65
Turkmenistan;1990;male;61
Turkmenistan;1990;male;23
Turkmenistan;1990;male;56
Turkmenistan;1990;female;27
Turkmenistan;1990;female;18
Turkmenistan;1990;female;9
Turkmenistan;1990;female;16
Turkmenistan;1990;male;6
Turkmenistan;1991;male;55
Turkmenistan;1991;male;3
Turkmenistan;1991;male;22
Turkmenistan;1991;male;53
Turkmenistan;1991;male;5
Turkmenistan;1991;female;18
Turkmenistan;1991;female;31
Turkmenistan;1991;female;2
Turkmenistan;1991;female;2
Turkmenistan;1991;female;15
Turkmenistan;1991;male;3
Turkmenistan;1991;female;1
Turkmenistan;1992;male;61
Turkmenistan;1992;male;49
Turkmenistan;1992;male;6
Turkmenistan;1992;female;5
Turkmenistan;1992;female;33
Turkmenistan;1992;female;14
Turkmenistan;1992;male;11
Turkmenistan;1992;male;1
Turkmenistan;1992;female;16
Turkmenistan;1992;female;1
Turkmenistan;1992;male;9
Turkmenistan;1992;female;2
Turkmenistan;1993;male;4
Turkmenistan;1993;male;55
Turkmenistan;1993;male;23
Turkmenistan;1993;male;4
Turkmenistan;1993;female;19
Turkmenistan;1993;male;46
Turkmenistan;1993;female;25
Turkmenistan;1993;female;2
Turkmenistan;1993;female;12
